platform_number,date,date_update,latitude,longitude,ocean,profiler,institution,cyc,pressure_dbar,temperature_c,salinity_psu,depth_m,oxygen_umolkg,potential_density_kgm3,chlorophyll_mgm3,ph,nitrate_umolkg,qc_flag
5908526,2015-05-29,2016-05-07,6.195,111.765,I,SOLO-II,CSIRO (Australia),477,1338.82,11.666,34.844,1338.8,118.48,1024.542,0.001,8.118,21.24,GOOD
5908526,2015-10-02,2017-05-17,15.088,109.476,I,Teledyne Webb Research APEX,INCOIS (India),101,432.27,18.202,34.645,432.3,154.88,1023.076,0.064,8.017,6.22,GOOD
5908526,2016-07-19,2018-09-21,-15.735,104.642,I,Teledyne Webb Research APEX,CSIRO (Australia),594,1181.74,12.543,35.426,1181.7,144.15,1024.832,0.003,8.203,21.59,GOOD
5908526,2017-02-18,2019-02-28,-24.235,112.428,I,Teledyne Webb Research APEX,JAMSTEC (Japan),409,1826.41,4.373,34.759,1826.4,149.15,1025.933,0.0,7.941,30.78,GOOD
5908526,2017-04-17,2019-03-11,-31.037,54.123,I,SOLO-II,CSIRO (Australia),649,1595.6,5.958,35.049,1595.6,243.07,1025.848,0.0,7.971,28.77,PROBABLY_GOOD
5908526,2017-05-29,2021-03-02,1.765,69.659,I,SOLO-II,JAMSTEC (Japan),624,1842.92,3.221,34.52,1842.9,173.89,1025.972,0.0,8.015,35.72,GOOD
5908526,2017-05-30,2018-08-07,-33.724,77.835,I,SOLO-II,IFREMER (France),362,1957.01,4.367,33.99,1957.0,153.69,1025.319,0.0,7.992,35.21,GOOD
5908526,2018-01-25,2016-01-30,17.507,58.45,I,NKE Arvor,JAMSTEC (Japan),276,21.34,27.104,34.573,21.3,150.08,1021.238,0.891,8.02,0.32,GOOD
5908526,2018-06-08,2021-11-11,-30.774,69.087,I,Teledyne Webb Research APEX,CSIRO (Australia),777,1245.48,10.556,33.945,1245.5,158.73,1024.045,0.003,8.102,20.36,GOOD
5908526,2019-06-16,2018-12-05,-20.626,104.044,I,PROVOR,AOML (USA),781,825.68,17.5,34.705,825.7,201.3,1023.264,0.011,8.195,9.77,GOOD
5908526,2019-07-10,2016-08-07,-30.569,82.553,I,Teledyne Webb Research APEX,JAMSTEC (Japan),263,1719.71,4.746,35.387,1719.7,114.92,1026.36,0.0,7.927,32.91,PROBABLY_GOOD
5908526,2019-10-15,2016-08-31,17.775,96.332,I,SOLO-II,IFREMER (France),366,503.63,17.964,34.438,503.6,183.93,1022.958,0.094,7.988,7.07,GOOD
5908526,2019-11-29,2017-08-27,6.99,35.116,I,PROVOR,AOML (USA),2,1962.06,2.432,33.958,1962.1,196.94,1025.68,0.0,7.937,33.85,GOOD
5908526,2020-05-21,2020-11-30,-22.876,92.095,I,SOLO-II,CSIRO (Australia),799,1227.42,12.317,35.4,1227.4,110.59,1024.857,0.002,8.055,15.93,GOOD
5908526,2020-09-15,2018-10-08,15.171,76.231,I,NKE Arvor,INCOIS (India),12,1587.07,6.237,34.61,1587.1,123.3,1025.441,0.0,7.999,20.62,GOOD
5908526,2020-11-15,2017-12-30,-10.88,36.176,I,NKE Arvor,CSIRO (Australia),539,171.2,23.274,34.794,171.2,178.09,1022.18,0.632,7.984,3.39,GOOD
5908554,2006-05-07,2015-12-25,-21.357,80.744,I,PROVOR,CSIRO (Australia),154,366.92,20.156,35.115,366.9,237.64,1023.061,0.035,8.013,6.75,GOOD
5908554,2006-07-13,2019-03-10,-20.488,94.654,I,PROVOR,INCOIS (India),587,1516.81,8.253,35.009,1516.8,228.11,1025.357,0.001,8.075,18.57,GOOD
5908554,2006-07-30,2017-03-19,22.149,90.175,I,NKE Arvor,IFREMER (France),279,43.97,28.902,35.1,44.0,155.66,1021.3,1.083,7.984,0.74,GOOD
5908554,2007-01-11,2018-02-25,-38.221,63.225,I,PROVOR,AOML (USA),90,1633.76,7.504,35.16,1633.8,236.37,1025.627,0.0,8.049,17.01,GOOD
5908554,2007-04-27,2020-07-22,20.517,73.573,I,PROVOR,IFREMER (France),396,27.9,27.936,34.102,27.9,167.21,1020.694,1.118,7.947,0.4,GOOD
5908554,2007-07-24,2017-09-03,-12.12,84.485,I,PROVOR,INCOIS (India),5,1314.24,10.942,34.234,1314.2,166.87,1024.199,0.002,8.181,23.24,GOOD
5908554,2008-01-27,2016-02-04,2.257,103.757,I,PROVOR,CSIRO (Australia),81,730.19,17.264,35.268,730.2,183.76,1023.762,0.026,8.045,14.46,GOOD
5908554,2008-04-24,2017-03-29,-39.47,74.265,I,NKE Arvor,CSIRO (Australia),793,1222.99,10.715,34.487,1223.0,213.58,1024.447,0.003,8.163,14.9,GOOD
5908554,2008-08-11,2020-01-26,2.864,87.957,I,Teledyne Webb Research APEX,JAMSTEC (Japan),52,1392.06,10.71,34.531,1392.1,155.64,1024.483,0.0,8.203,26.82,INTERPOLATED
5908554,2008-12-04,2021-05-28,-21.309,72.221,I,PROVOR,CSIRO (Australia),729,684.95,15.919,34.295,685.0,164.08,1023.252,0.007,8.062,13.02,GOOD
5908554,2009-05-23,2017-03-11,-37.647,105.081,I,Teledyne Webb Research APEX,IFREMER (France),727,215.92,22.768,34.638,215.9,130.07,1022.157,0.322,7.931,3.68,GOOD
5908554,2010-05-02,2015-04-14,-19.565,30.026,I,Teledyne Webb Research APEX,INCOIS (India),12,139.29,25.362,34.66,139.3,194.04,1021.656,0.451,8.085,2.52,PROBABLY_GOOD
5908554,2010-06-12,2021-06-18,6.137,91.548,I,NKE Arvor,CSIRO (Australia),418,1177.87,12.55,34.425,1177.9,217.33,1024.03,0.004,7.967,12.51,GOOD
5908554,2010-12-15,2018-01-13,-19.155,82.149,I,NKE Arvor,IFREMER (France),250,1041.31,14.693,34.379,1041.3,219.78,1023.565,0.006,8.111,19.86,PROBABLY_GOOD
5908554,2010-12-23,2017-08-16,-31.548,68.69,I,NKE Arvor,CSIRO (Australia),479,1484.4,8.009,34.927,1484.4,125.34,1025.34,0.0,7.99,23.54,GOOD
5908554,2011-03-12,2016-09-20,-6.33,49.203,I,PROVOR,IFREMER (France),716,1019.47,12.828,34.477,1019.5,164.68,1024.016,0.002,8.095,14.76,GOOD
5908554,2011-04-23,2015-06-26,-39.195,67.406,I,SOLO-II,CSIRO (Australia),487,844.89,15.379,34.557,844.9,229.82,1023.57,0.01,8.08,10.16,GOOD
5908554,2011-10-02,2019-07-02,-28.429,117.27,I,NKE Arvor,JAMSTEC (Japan),64,796.17,13.983,33.925,796.2,189.29,1023.343,0.012,7.933,11.36,GOOD
5908554,2012-02-25,2018-12-24,13.355,49.141,I,Teledyne Webb Research APEX,AOML (USA),711,52.89,27.1,35.575,52.9,181.36,1022.04,1.083,8.169,0.63,GOOD
5908554,2012-06-05,2017-12-29,-27.98,51.177,I,SOLO-II,IFREMER (France),723,671.11,20.466,35.177,671.1,180.42,1023.048,0.043,8.281,10.0,GOOD
5908554,2012-10-06,2019-07-05,-32.674,82.589,I,NKE Arvor,AOML (USA),598,1952.04,2.19,34.602,1952.0,201.66,1026.244,0.0,7.974,29.1,GOOD
5908554,2013-01-04,2015-02-14,4.693,70.063,I,SOLO-II,CSIRO (Australia),767,1747.11,4.67,34.44,1747.1,191.44,1025.618,0.0,8.047,23.65,GOOD
5908554,2013-08-20,2019-02-09,14.761,33.534,I,PROVOR,CSIRO (Australia),544,658.76,18.121,34.804,658.8,156.98,1023.219,0.022,7.974,6.61,GOOD
5908554,2014-05-14,2016-01-10,-5.993,53.648,I,SOLO-II,AOML (USA),595,1175.59,12.643,34.793,1175.6,215.24,1024.306,0.001,8.056,20.46,PROBABLY_GOOD
5908554,2014-09-06,2019-01-28,22.473,92.695,I,SOLO-II,CSIRO (Australia),664,1694.59,7.315,34.29,1694.6,131.88,1024.969,0.0,8.055,20.3,GOOD
5908554,2014-10-30,2017-08-08,-1.155,93.82,I,Teledyne Webb Research APEX,AOML (USA),533,882.55,13.823,33.78,882.6,232.88,1023.259,0.003,8.084,12.66,GOOD
5908554,2014-12-17,2020-11-30,-0.489,39.39,I,Teledyne Webb Research APEX,IFREMER (France),45,35.92,29.283,34.59,35.9,144.16,1020.815,0.669,8.118,0.47,GOOD
5908554,2015-09-20,2020-03-04,-0.634,82.882,I,NKE Arvor,INCOIS (India),201,149.02,26.754,34.175,149.0,201.92,1020.989,0.651,8.101,2.47,GOOD
5908554,2015-11-14,2017-08-05,-15.218,72.848,I,Teledyne Webb Research APEX,JAMSTEC (Japan),264,1020.79,12.291,34.869,1020.8,173.41,1024.437,0.009,7.977,16.6,GOOD
5908554,2016-01-20,2020-01-25,13.716,116.055,I,SOLO-II,CSIRO (Australia),152,1938.88,3.603,34.871,1938.9,160.94,1026.176,0.0,7.891,36.4,GOOD
5908554,2016-05-10,2016-02-28,7.366,91.338,I,Teledyne Webb Research APEX,IFREMER (France),742,1386.42,9.125,34.411,1386.4,234.3,1024.704,0.0,8.041,13.99,GOOD
5908554,2016-05-19,2021-06-30,9.497,108.28,I,NKE Arvor,JAMSTEC (Japan),78,141.83,23.431,34.586,141.8,209.72,1021.983,0.195,8.041,1.7,BAD
5908554,2017-02-23,2020-06-07,-38.573,113.973,I,Teledyne Webb Research APEX,IFREMER (France),96,378.72,21.424,35.505,378.7,177.64,1023.119,0.139,8.109,6.85,GOOD
5908554,2017-04-10,2019-12-07,4.825,112.119,I,NKE Arvor,AOML (USA),359,1542.65,8.606,35.11,1542.6,249.81,1025.367,0.0,8.173,18.41,INTERPOLATED
5908554,2017-09-19,2019-12-23,-30.579,54.133,I,SOLO-II,IFREMER (France),407,1682.88,5.774,34.619,1682.9,219.19,1025.54,0.0,8.075,29.8,GOOD
5908554,2017-09-24,2017-05-24,-19.4,55.464,I,SOLO-II,CSIRO (Australia),355,1235.39,9.68,35.717,1235.4,147.78,1025.638,0.002,8.016,17.76,BAD
5908554,2017-11-09,2016-01-29,-1.268,68.607,I,SOLO-II,AOML (USA),173,1288.85,11.931,34.321,1288.8,89.59,1024.071,0.001,8.058,17.18,GOOD
5908554,2017-12-09,2020-03-06,-22.59,30.416,I,PROVOR,JAMSTEC (Japan),441,56.67,22.566,34.475,56.7,184.27,1022.067,0.882,8.017,0.71,PROBABLY_GOOD
5908554,2018-04-06,2016-08-18,-15.706,61.09,I,PROVOR,INCOIS (India),223,1657.06,6.463,34.756,1657.1,235.34,1025.512,0.0,8.062,28.73,GOOD
5908554,2018-07-06,2019-06-21,-1.217,80.513,I,PROVOR,JAMSTEC (Japan),45,1576.55,8.142,34.188,1576.6,204.43,1024.722,0.001,8.001,21.45,GOOD
5908554,2018-07-09,2019-09-19,-37.097,60.317,I,PROVOR,CSIRO (Australia),148,518.07,18.318,35.516,518.1,242.96,1023.749,0.1,8.086,7.18,PROBABLY_GOOD
5908554,2018-07-22,2015-06-15,-12.906,110.634,I,NKE Arvor,INCOIS (India),44,1417.35,8.223,34.873,1417.4,156.07,1025.254,0.001,7.989,22.83,GOOD
5908554,2018-10-20,2016-12-29,11.097,110.542,I,NKE Arvor,CSIRO (Australia),303,429.71,23.105,34.484,429.7,175.31,1021.966,0.035,7.951,6.87,GOOD
5908554,2018-12-22,2015-02-25,-29.749,51.095,I,NKE Arvor,AOML (USA),320,80.66,24.476,34.979,80.7,176.28,1022.088,0.696,8.066,0.84,GOOD
5908554,2019-01-08,2018-08-21,8.556,35.604,I,Teledyne Webb Research APEX,CSIRO (Australia),338,402.27,22.497,34.858,402.3,189.65,1022.387,0.091,8.085,6.92,PROBABLY_GOOD
5908554,2019-06-14,2018-11-04,14.983,70.348,I,SOLO-II,IFREMER (France),279,357.26,21.781,34.678,357.3,210.7,1022.386,0.081,8.087,4.99,GOOD
5908554,2020-09-01,2015-05-11,-34.289,95.407,I,PROVOR,JAMSTEC (Japan),438,675.5,18.788,34.317,675.5,245.29,1022.696,0.029,7.955,12.54,GOOD
5908554,2020-09-26,2017-10-31,-22.444,75.521,I,Teledyne Webb Research APEX,IFREMER (France),243,836.9,16.315,34.226,836.9,253.71,1023.118,0.004,7.914,16.05,GOOD
5908554,2020-11-09,2021-11-25,-33.066,116.237,I,PROVOR,INCOIS (India),741,1017.08,13.647,35.675,1017.1,246.66,1024.811,0.002,7.934,13.56,GOOD
5908555,2005-01-29,2019-01-20,-16.591,44.593,I,NKE Arvor,JAMSTEC (Japan),26,953.51,13.535,34.259,953.5,206.76,1023.7,0.004,8.151,13.32,INTERPOLATED
5908555,2005-07-28,2017-03-01,9.743,53.684,I,NKE Arvor,INCOIS (India),744,541.35,21.811,35.479,541.4,166.31,1023.021,0.094,8.119,5.77,GOOD
5908555,2005-12-16,2017-08-25,2.084,62.25,I,SOLO-II,IFREMER (France),2,58.34,25.074,34.462,58.3,189.04,1021.555,0.223,8.092,0.96,GOOD
5908555,2006-05-10,2018-11-05,-0.523,82.421,I,Teledyne Webb Research APEX,IFREMER (France),585,1210.2,10.655,35.116,1210.2,206.21,1024.962,0.003,8.16,23.59,GOOD
5908555,2006-06-20,2015-10-15,-1.88,54.419,I,Teledyne Webb Research APEX,INCOIS (India),505,791.49,19.097,34.986,791.5,185.4,1023.169,0.018,8.134,15.53,GOOD
5908555,2006-12-06,2018-07-31,0.696,56.271,I,NKE Arvor,IFREMER (France),171,597.34,20.581,35.066,597.3,143.45,1022.937,0.05,8.153,6.29,GOOD
5908555,2006-12-22,2017-01-27,-37.72,73.026,I,NKE Arvor,AOML (USA),764,1733.88,5.614,35.093,1733.9,161.51,1025.952,0.0,8.053,25.81,GOOD
5908555,2007-04-16,2017-05-20,-22.943,55.285,I,PROVOR,INCOIS (India),240,1493.49,9.501,34.155,1493.5,214.72,1024.424,0.0,8.198,23.21,INTERPOLATED
5908555,2007-08-23,2020-11-28,-30.715,68.63,I,PROVOR,INCOIS (India),676,1715.53,5.417,34.529,1715.5,170.14,1025.54,0.0,8.172,22.92,GOOD
5908555,2007-12-04,2019-03-05,-38.68,48.91,I,SOLO-II,CSIRO (Australia),195,989.97,13.153,34.253,990.0,180.97,1023.772,0.009,7.979,14.71,GOOD
5908555,2008-01-20,2021-01-04,16.464,103.971,I,Teledyne Webb Research APEX,AOML (USA),296,261.86,21.189,34.876,261.9,176.86,1022.663,0.126,8.117,3.53,GOOD
5908555,2008-02-16,2015-11-18,-14.787,64.69,I,SOLO-II,INCOIS (India),454,1392.44,11.096,34.271,1392.4,144.31,1024.198,0.0,8.178,24.77,GOOD
5908555,2008-12-01,2021-05-26,-20.727,93.072,I,NKE Arvor,AOML (USA),290,412.15,22.86,34.008,412.2,173.15,1021.634,0.126,8.244,4.16,GOOD
5908555,2009-01-21,2019-03-31,16.717,118.764,I,Teledyne Webb Research APEX,IFREMER (France),528,882.46,13.888,34.705,882.5,161.69,1023.986,0.004,8.018,16.99,GOOD
5908555,2009-02-22,2017-12-11,-8.652,103.29,I,SOLO-II,INCOIS (India),238,130.0,22.75,33.916,130.0,152.33,1021.583,0.384,8.085,1.5,GOOD
5908555,2009-06-12,2020-06-16,-0.459,97.934,I,Teledyne Webb Research APEX,IFREMER (France),368,1650.62,6.642,34.903,1650.6,137.67,1025.594,0.0,8.085,27.38,GOOD
5908555,2010-02-20,2016-05-08,-1.203,32.484,I,SOLO-II,CSIRO (Australia),536,251.88,23.894,34.297,251.9,175.98,1021.659,0.1,7.983,3.0,GOOD
5908555,2011-05-18,2018-09-26,20.144,82.012,I,SOLO-II,INCOIS (India),67,1806.2,3.449,34.464,1806.2,204.73,1025.881,0.0,8.041,19.92,PROBABLY_GOOD
5908555,2011-10-12,2017-08-17,-32.377,80.283,I,Teledyne Webb Research APEX,IFREMER (France),588,1728.46,4.851,33.888,1728.5,224.82,1025.14,0.0,8.065,26.06,GOOD
5908555,2012-02-14,2018-03-15,8.134,53.525,I,Teledyne Webb Research APEX,CSIRO (Australia),380,929.17,15.338,35.46,929.2,124.23,1024.3,0.011,7.944,18.13,PROBABLY_GOOD
5908555,2012-04-25,2016-10-04,-17.995,116.027,I,PROVOR,CSIRO (Australia),519,1488.74,9.827,34.215,1488.7,244.26,1024.407,0.001,8.076,26.9,GOOD
5908555,2012-08-07,2021-09-24,-23.328,105.349,I,PROVOR,INCOIS (India),391,1238.89,12.153,34.654,1238.9,191.72,1024.293,0.002,8.008,13.89,GOOD
5908555,2013-04-11,2020-01-02,9.382,77.066,I,PROVOR,AOML (USA),698,1606.15,6.916,34.083,1606.2,134.92,1024.883,0.0,7.984,16.52,PROBABLY_GOOD
5908555,2013-11-23,2015-09-14,9.549,54.48,I,Teledyne Webb Research APEX,JAMSTEC (Japan),124,863.61,15.138,34.466,863.6,163.85,1023.545,0.003,7.987,8.99,GOOD
5908555,2014-09-15,2021-04-06,-9.494,50.211,I,PROVOR,CSIRO (Australia),330,1571.62,6.463,35.501,1571.6,104.9,1026.108,0.0,8.117,28.06,GOOD
5908555,2015-03-28,2021-09-18,-7.829,73.465,I,PROVOR,CSIRO (Australia),541,924.91,17.233,34.919,924.9,115.13,1023.489,0.008,8.132,9.47,PROBABLY_GOOD
5908555,2015-03-29,2015-11-22,-22.009,71.633,I,SOLO-II,CSIRO (Australia),447,1881.93,4.032,34.511,1881.9,248.86,1025.802,0.0,8.024,37.15,PROBABLY_GOOD
5908555,2016-01-17,2016-04-12,-35.757,68.986,I,Teledyne Webb Research APEX,CSIRO (Australia),300,972.74,13.655,34.786,972.7,152.03,1024.098,0.005,8.033,18.42,GOOD
5908555,2016-08-12,2018-08-21,6.59,62.044,I,SOLO-II,CSIRO (Australia),799,925.24,14.36,34.576,925.2,201.48,1023.789,0.005,7.876,12.33,GOOD
5908555,2016-08-16,2020-08-01,9.169,63.426,I,Teledyne Webb Research APEX,IFREMER (France),17,1570.14,7.397,34.763,1570.1,175.55,1025.331,0.0,8.048,29.65,PROBABLY_GOOD
5908555,2017-05-24,2016-03-14,24.888,103.187,I,NKE Arvor,AOML (USA),35,1643.16,5.674,35.098,1643.2,180.71,1025.944,0.0,8.183,22.53,PROBABLY_GOOD
5908555,2017-08-19,2015-04-05,-32.437,118.34,I,SOLO-II,IFREMER (France),298,1108.98,13.039,34.668,1109.0,194.72,1024.127,0.002,8.091,19.0,GOOD
5908555,2017-09-20,2020-08-06,-30.682,101.513,I,PROVOR,AOML (USA),310,359.6,23.768,34.888,359.6,96.64,1022.157,0.194,8.139,4.26,GOOD
5908555,2017-12-11,2015-03-31,18.024,110.117,I,PROVOR,IFREMER (France),747,935.52,16.736,34.895,935.5,232.74,1023.569,0.008,8.062,17.66,GOOD
5908555,2018-05-13,2015-03-05,-38.429,65.227,I,Teledyne Webb Research APEX,CSIRO (Australia),534,1936.15,3.663,34.67,1936.2,176.05,1026.003,0.0,7.997,27.29,GOOD
5908555,2018-08-20,2018-03-18,2.327,106.137,I,NKE Arvor,AOML (USA),47,1505.97,8.776,34.506,1506.0,159.83,1024.85,0.0,8.049,19.32,GOOD
5908555,2018-09-06,2018-05-27,-29.431,57.084,I,NKE Arvor,IFREMER (France),719,1622.33,6.742,34.59,1622.3,198.72,1025.324,0.0,8.149,22.37,GOOD
5908555,2018-10-01,2015-02-15,-25.723,52.134,I,PROVOR,CSIRO (Australia),326,65.65,27.424,35.08,65.6,151.16,1021.579,0.539,8.117,1.16,INTERPOLATED
5908555,2018-10-27,2021-10-09,-18.243,91.617,I,Teledyne Webb Research APEX,IFREMER (France),61,935.72,16.269,35.113,935.7,188.33,1023.837,0.002,7.982,12.19,GOOD
5908555,2018-12-07,2017-10-28,18.803,60.347,I,Teledyne Webb Research APEX,IFREMER (France),108,1293.24,9.808,34.345,1293.2,173.38,1024.514,0.0,7.989,24.04,GOOD
5908555,2019-10-02,2020-08-24,-20.985,52.094,I,SOLO-II,INCOIS (India),570,1660.07,7.283,34.696,1660.1,208.44,1025.3,0.0,8.107,18.31,GOOD
5908555,2020-03-10,2019-08-22,-4.67,110.312,I,SOLO-II,JAMSTEC (Japan),65,98.55,27.823,34.499,98.6,171.44,1021.035,0.609,8.082,1.19,INTERPOLATED
5908555,2020-07-07,2021-01-22,-13.061,59.911,I,SOLO-II,JAMSTEC (Japan),379,1704.88,6.373,35.12,1704.9,138.8,1025.821,0.0,8.182,30.72,PROBABLY_GOOD
5908574,2005-05-13,2015-08-23,15.475,36.789,I,Teledyne Webb Research APEX,CSIRO (Australia),535,1096.8,14.166,34.612,1096.8,194.49,1023.856,0.005,7.981,19.42,GOOD
5908574,2005-10-03,2015-01-18,-38.901,48.061,I,PROVOR,IFREMER (France),218,394.63,18.755,35.68,394.6,169.18,1023.793,0.029,7.9,5.25,GOOD
5908574,2005-11-21,2017-06-17,4.239,50.28,I,NKE Arvor,AOML (USA),341,634.51,18.961,34.887,634.5,107.16,1023.117,0.016,8.054,10.79,PROBABLY_GOOD
5908574,2006-05-10,2021-02-21,1.165,82.82,I,Teledyne Webb Research APEX,CSIRO (Australia),438,563.86,17.12,35.273,563.9,187.91,1023.794,0.025,7.935,9.53,GOOD
5908574,2006-07-06,2016-06-20,21.697,84.845,I,SOLO-II,CSIRO (Australia),633,1061.72,13.049,34.394,1061.7,158.5,1023.905,0.001,8.015,14.57,GOOD
5908574,2006-09-13,2018-10-09,-4.118,86.469,I,NKE Arvor,INCOIS (India),225,103.37,22.121,34.805,103.4,193.83,1022.42,0.532,8.023,1.2,GOOD
5908574,2006-09-23,2016-03-24,-17.404,50.957,I,SOLO-II,JAMSTEC (Japan),662,317.07,19.986,35.046,317.1,145.8,1023.04,0.296,8.057,6.13,GOOD
5908574,2006-10-10,2020-05-17,-15.786,90.252,I,Teledyne Webb Research APEX,INCOIS (India),137,1625.39,6.419,34.387,1625.4,131.74,1025.226,0.0,8.229,19.48,GOOD
5908574,2007-01-22,2017-07-07,20.764,43.222,I,SOLO-II,IFREMER (France),49,265.21,23.842,34.808,265.2,227.2,1022.078,0.323,8.112,4.3,GOOD
5908574,2007-07-05,2021-11-13,17.898,107.063,I,PROVOR,CSIRO (Australia),353,466.79,19.969,35.221,466.8,213.73,1023.183,0.054,8.029,4.75,INTERPOLATED
5908574,2007-11-19,2015-11-04,-0.733,115.293,I,NKE Arvor,INCOIS (India),472,906.74,13.253,34.669,906.7,179.74,1024.085,0.006,7.996,15.96,GOOD
5908574,2007-11-24,2015-09-01,17.574,49.26,I,NKE Arvor,INCOIS (India),288,1034.24,12.397,34.459,1034.2,197.51,1024.088,0.007,8.152,18.51,GOOD
5908574,2008-01-08,2017-05-31,3.128,42.128,I,PROVOR,JAMSTEC (Japan),300,1527.22,7.656,35.521,1527.2,212.42,1025.886,0.0,8.045,24.4,PROBABLY_GOOD
5908574,2008-02-24,2016-10-18,-10.385,58.903,I,Teledyne Webb Research APEX,IFREMER (France),315,894.66,17.451,34.331,894.7,179.59,1022.975,0.012,7.955,10.12,GOOD
5908574,2008-03-03,2015-01-30,-2.951,118.982,I,SOLO-II,AOML (USA),95,1579.73,7.083,34.862,1579.7,131.66,1025.473,0.001,8.086,18.66,PROBABLY_GOOD
5908574,2008-05-15,2017-11-20,-35.907,79.441,I,SOLO-II,IFREMER (France),548,1236.69,10.149,34.517,1236.7,191.98,1024.584,0.001,7.974,20.22,INTERPOLATED
5908574,2008-07-17,2017-12-11,-25.152,56.167,I,SOLO-II,AOML (USA),245,226.2,25.738,34.425,226.2,220.09,1021.392,0.206,8.1,2.33,BAD
5908574,2008-11-02,2019-08-31,12.651,57.902,I,PROVOR,IFREMER (France),318,312.66,23.224,35.097,312.7,203.73,1022.433,0.287,8.196,4.85,GOOD
5908574,2010-01-11,2020-07-13,-17.857,35.717,I,NKE Arvor,INCOIS (India),342,874.07,16.381,34.718,874.1,182.37,1023.498,0.018,7.97,11.66,GOOD
5908574,2010-09-03,2015-06-17,9.044,117.125,I,NKE Arvor,JAMSTEC (Japan),22,793.78,16.999,34.962,793.8,202.61,1023.57,0.004,8.078,14.19,GOOD
5908574,2011-02-22,2020-02-22,-39.882,35.35,I,NKE Arvor,JAMSTEC (Japan),725,1487.09,9.069,33.898,1487.1,171.07,1024.305,0.0,8.023,21.34,GOOD
5908574,2012-12-06,2020-10-30,10.242,90.699,I,PROVOR,JAMSTEC (Japan),398,1161.47,11.114,35.001,1161.5,221.77,1024.778,0.004,8.027,16.79,GOOD
5908574,2013-01-16,2015-11-07,8.884,90.552,I,PROVOR,IFREMER (France),72,776.27,19.05,34.512,776.3,233.89,1022.8,0.028,8.141,8.96,INTERPOLATED
5908574,2013-07-09,2018-03-12,-2.123,47.398,I,NKE Arvor,AOML (USA),49,341.52,24.428,34.048,341.5,128.15,1021.353,0.243,7.883,4.37,GOOD
5908574,2013-09-23,2018-08-14,-9.12,84.02,I,SOLO-II,CSIRO (Australia),114,453.67,21.514,35.554,453.7,224.64,1023.14,0.109,7.994,8.45,INTERPOLATED
5908574,2013-12-30,2015-11-16,-23.603,39.354,I,SOLO-II,AOML (USA),318,1151.0,13.156,35.04,1151.0,269.49,1024.401,0.001,8.161,12.73,PROBABLY_GOOD
5908574,2014-10-27,2016-01-27,-3.795,107.152,I,PROVOR,AOML (USA),149,846.88,17.347,34.891,846.9,201.02,1023.443,0.021,8.004,11.7,PROBABLY_GOOD
5908574,2014-12-09,2021-12-31,-2.266,42.567,I,NKE Arvor,IFREMER (France),229,1029.86,12.944,35.3,1029.9,219.35,1024.651,0.006,7.96,12.37,BAD
5908574,2014-12-24,2021-07-07,13.359,90.089,I,PROVOR,CSIRO (Australia),222,341.35,20.045,34.899,341.4,154.12,1022.91,0.177,8.021,6.52,PROBABLY_GOOD
5908574,2015-08-26,2015-09-19,-31.483,90.699,I,NKE Arvor,IFREMER (France),673,1325.81,11.557,34.481,1325.8,159.85,1024.273,0.001,8.068,24.98,PROBABLY_GOOD
5908574,2016-03-03,2021-09-30,5.334,72.883,I,SOLO-II,IFREMER (France),168,1705.08,7.18,34.73,1705.1,171.62,1025.348,0.0,8.085,18.23,INTERPOLATED
5908574,2016-04-27,2020-12-18,-18.219,40.346,I,NKE Arvor,CSIRO (Australia),304,515.88,19.3,34.529,515.9,163.9,1022.763,0.067,8.122,7.08,GOOD
5908574,2017-08-12,2016-04-23,14.113,106.315,I,PROVOR,AOML (USA),586,983.03,15.092,34.6,983.0,127.53,1023.662,0.007,8.167,11.81,GOOD
5908574,2018-03-16,2021-12-24,-18.13,52.286,I,PROVOR,AOML (USA),196,1951.05,3.634,34.297,1951.0,173.09,1025.711,0.0,8.115,37.73,GOOD
5908574,2018-07-25,2020-01-20,16.72,93.014,I,NKE Arvor,IFREMER (France),329,666.48,15.278,34.412,666.5,213.46,1023.474,0.044,8.096,8.59,GOOD
5908574,2018-11-13,2019-04-28,19.99,51.347,I,Teledyne Webb Research APEX,CSIRO (Australia),126,1190.09,12.495,35.158,1190.1,128.06,1024.627,0.001,8.101,16.52,GOOD
5908574,2019-01-17,2016-02-14,14.516,81.774,I,Teledyne Webb Research APEX,IFREMER (France),774,180.39,25.497,34.933,180.4,187.17,1021.847,0.517,7.971,3.18,GOOD
5908574,2019-05-04,2019-12-28,-6.52,48.716,I,SOLO-II,CSIRO (Australia),617,1212.03,10.24,34.599,1212.0,185.94,1024.631,0.002,8.105,13.21,PROBABLY_GOOD
5908574,2019-05-17,2018-07-06,-22.153,83.285,I,SOLO-II,AOML (USA),141,179.26,27.086,34.389,179.3,167.95,1021.094,0.109,8.164,2.6,GOOD
5908574,2019-07-16,2020-12-19,19.581,109.809,I,NKE Arvor,AOML (USA),615,1918.47,4.464,34.638,1918.5,199.86,1025.818,0.0,8.016,37.3,PROBABLY_GOOD
5908574,2020-01-21,2019-05-19,-31.817,34.335,I,PROVOR,IFREMER (France),337,1431.33,8.648,34.126,1431.3,196.11,1024.571,0.001,8.103,27.0,PROBABLY_GOOD
